,Date,Pallet Entry,Entry Hours,Pallet Entry Rate (plt/hr),blank1,Pallet Exit,Exit Hours,Pallet Exit Rate (plt/hr),blank2,Pallets Shipped,Occupied Cells,Free Cells,CMA down time,Reason,Pallet Abnormal AS400,Pallet Abnormal CMA
754,2023-02-22,349.0,24.0,14.541666666666666,,581.0,16.0,36.3125,,556.0,6601.0,2332.0,,,66.0,115.0
755,2023-02-23,386.0,24.0,16.083333333333332,,743.0,16.0,46.4375,,551.0,6814.0,2133.0,,,77.0,126.0
756,2023-02-28,258.0,24.0,10.75,,272.0,16.0,17.0,,769.0,7126.0,1809.0,,,24.0,107.0
757,2023-03-01,505.0,24.0,21.041666666666668,,491.0,16.0,30.6875,,441.0,7057.0,1457.0,,,24.0,50.0
758,2023-03-02,513.0,24.0,21.375,,555.0,16.0,34.6875,,495.0,7049.0,1886.0,,,24.0,49.0
759,2023-03-03,566.0,24.0,23.583333333333332,,569.0,16.0,35.5625,,555.0,7029.0,1905.0,,,24.0,54.0
760,2023-03-04,400.0,24.0,16.666666666666668,,144.0,4.0,36.0,,30.0,,,,,,
761,2023-03-05,,24.0,0.0,,80.0,16.0,5.0,,0.0,,,,,,
762,2023-03-06,565.0,24.0,23.541666666666668,,521.0,16.0,32.5625,,518.0,7245.0,1960.0,,,19.0,48.0
763,2023-03-07,454.0,24.0,18.916666666666668,,587.0,16.0,36.6875,,653.0,7221.0,1713.0,,,17.0,50.0
764,2023-03-08,317.0,24.0,13.208333333333334,,528.0,16.0,33.0,,554.0,7094.0,1842.0,,,16.0,45.0
765,2023-03-09,422.0,24.0,17.583333333333332,,465.0,16.0,29.0625,,437.0,6933.0,2003.0,,,9.0,48.0
766,2023-03-10,400.0,24.0,16.666666666666668,,218.0,16.0,13.625,,748.0,6917.0,2018.0,,,6.0,29.0
767,2023-03-11,415.0,24.0,17.291666666666668,,218.0,0.0,0.0,,,,,,,,
768,2023-03-12,380.0,24.0,15.833333333333334,,30.0,16.0,1.875,,,,,,,,
769,2023-03-13,409.0,24.0,17.041666666666668,,603.0,16.0,37.6875,,553.0,7115.0,1819.0,,,7.0,31.0
770,2023-03-14,359.0,24.0,14.958333333333334,,577.0,16.0,36.0625,,608.0,7005.0,1926.0,,,20.0,34.0
771,2023-03-15,469.0,24.0,19.541666666666668,,504.0,16.0,31.5,,617.0,6827.0,2105.0,,,22.0,14.0
772,2023-03-16,386.0,24.0,16.083333333333332,,534.0,16.0,33.375,,324.0,6815.0,2115.0,,,6.0,13.0
773,2023-03-17,380.0,24.0,15.833333333333334,,424.0,16.0,26.5,,507.0,6748.0,2187.0,,,11.0,24.0
774,2023-03-18,407.0,24.0,16.958333333333332,,106.0,4.0,26.5,,99.0,,,,,,
775,2023-03-19,,24.0,0.0,,,16.0,0.0,,0.0,,,,,,
776,2023-03-20,435.0,24.0,18.125,,571.0,16.0,35.6875,,637.0,7068.0,1868.0,,,14.0,24.0
777,2023-03-21,447.0,24.0,18.625,,664.0,16.0,41.5,,725.0,6835.0,2100.0,,,11.0,24.0
778,2023-03-22,478.0,24.0,19.916666666666668,,524.0,16.0,32.75,,447.0,6829.0,2106.0,,,12.0,24.0
779,2023-03-23,463.0,24.0,19.291666666666668,,517.0,16.0,32.3125,,501.0,6832.0,2097.0,,,11.0,25.0
780,2023-03-24,473.0,24.0,19.708333333333332,,534.0,16.0,33.375,,496.0,,,,,7.0,4.0
781,2023-03-25,471.0,24.0,19.625,,364.0,4.0,91.0,,94.0,,,,,,
782,2023-03-26,452.0,24.0,18.833333333333332,,0.0,16.0,0.0,,0.0,,,,,,
783,2023-03-27,429.0,24.0,17.875,,541.0,16.0,33.8125,,444.0,7276.0,1658.0,,,8.0,7.0
784,2023-03-28,422.0,24.0,17.583333333333332,,661.0,16.0,41.3125,,711.0,7199.0,1734.0,,,7.0,11.0
785,2023-03-29,431.0,24.0,17.958333333333332,,271.0,16.0,16.9375,,522.0,7044.0,1889.0,,,15.0,12.0
786,2023-03-30,433.0,24.0,18.041666666666668,,586.0,16.0,36.625,,210.0,7095.0,1838.0,,,10.0,10.0
787,2023-03-31,397.0,24.0,16.541666666666668,,336.0,16.0,21.0,,552.0,7014.0,1919.0,,,11.0,12.0
788,2023-04-01,392.0,24.0,16.333333333333332,,0.0,16.0,0.0,,89.0,,,,,,
789,2023-04-02,370.0,24.0,15.416666666666666,,29.0,16.0,1.8125,,,7432.0,1501.0,,,12.0,54.0
790,2023-04-03,339.0,24.0,14.125,,648.0,4.0,162.0,,411.0,,,,,,
791,2023-04-04,379.0,24.0,15.791666666666666,,461.0,16.0,28.8125,,527.0,7254.0,1679.0,,,24.0,54.0
792,2023-04-05,335.0,24.0,13.958333333333334,,272.0,16.0,17.0,,506.0,,,,,15.0,17.0
793,2023-04-06,404.0,24.0,16.833333333333332,,272.0,16.0,17.0,,,,,,,,
794,2023-04-07,301.0,24.0,12.541666666666666,,107.0,16.0,6.6875,,,,,,,,
795,2023-04-08,332.0,24.0,13.833333333333334,,0.0,16.0,0.0,,,,,,,,
796,2023-04-09,267.0,24.0,11.125,,3.0,4.0,0.75,,,,,,,,
797,2023-04-10,407.0,24.0,16.958333333333332,,466.0,16.0,29.125,,562.0,7579.0,1354.0,,,,
798,2023-04-11,409.0,24.0,17.041666666666668,,306.0,16.0,19.125,,492.0,7494.0,1439.0,,,23.0,55.0
799,2023-04-12,369.0,24.0,15.375,,399.0,16.0,24.9375,,304.0,7510.0,1423.0,,,18.0,12.0
800,2023-04-13,400.0,24.0,16.666666666666668,,533.0,16.0,33.3125,,284.0,7502.0,1430.0,,,17.0,12.0
801,2023-04-14,396.0,24.0,16.5,,468.0,16.0,29.25,,557.0,7440.0,1492.0,,,19.0,17.0
802,2023-04-15,409.0,24.0,17.041666666666668,,111.0,16.0,6.9375,,88.0,,,,,,
803,2023-04-16,288.0,24.0,12.0,,6.0,4.0,1.5,,,,,,,,
804,2023-04-17,389.0,24.0,16.208333333333332,,451.0,16.0,28.1875,,520.0,7769.0,1164.0,,,33.0,146.0
805,2023-04-18,390.0,24.0,16.25,,592.0,16.0,37.0,,446.0,7694.0,1239.0,,,19.0,46.0
806,2023-04-19,475.0,24.0,19.791666666666668,,563.0,16.0,35.1875,,723.0,7593.0,1340.0,,,15.0,17.0
807,2023-04-20,395.0,24.0,16.458333333333332,,610.0,16.0,38.125,,489.0,7584.0,1349.0,,,18.0,14.0
808,2023-04-21,412.0,24.0,17.166666666666668,,526.0,16.0,32.875,,574.0,7456.0,1477.0,,,19.0,12.0
809,2023-04-22,330.0,24.0,13.75,,0.0,16.0,0.0,,50.0,,,,,,
810,2023-04-23,412.0,24.0,17.166666666666668,,23.0,4.0,5.75,,,,,,,,
811,2023-04-24,393.0,24.0,16.375,,697.0,16.0,43.5625,,744.0,7718.0,1211.0,,,16.0,9.0
812,2023-04-25,393.0,24.0,16.375,,756.0,16.0,47.25,,675.0,7576.0,1358.0,,,17.0,9.0
813,2023-04-26,451.0,24.0,18.791666666666668,,553.0,16.0,34.5625,,586.0,7384.0,1549.0,,,15.0,28.0
814,2023-04-27,462.0,24.0,19.25,,427.0,16.0,26.6875,,403.0,7374.0,1559.0,,,15.0,41.0
815,2023-04-28,496.0,24.0,20.666666666666668,,489.0,16.0,30.5625,,492.0,7374.0,1559.0,,,15.0,41.0
816,2023-04-29,346.0,24.0,14.416666666666666,,0.0,4.0,0.0,,23.0,,,,,,
817,2023-04-30,215.0,24.0,8.958333333333334,,6.0,0.0,0.0,,,,,,,,
818,2023-05-01,315.0,24.0,13.125,,470.0,16.0,29.375,,509.0,7669.0,1265.0,,,15.0,
819,2023-05-02,378.0,24.0,15.75,,375.0,16.0,23.4375,,412.0,7610.0,1324.0,,,23.0,16.0
820,2023-05-03,397.0,24.0,16.541666666666668,,442.0,16.0,27.625,,314.0,7623.0,1299.0,,,21.0,16.0
821,2023-05-04,467.0,24.0,19.458333333333332,,437.0,16.0,27.3125,,337.0,7627.0,1307.0,,,12.0,16.0
822,2023-05-05,357.0,24.0,14.875,,397.0,16.0,24.8125,,602.0,7653.0,1275.0,,,7.0,41.0
823,2023-05-06,373.0,24.0,15.541666666666666,,0.0,16.0,0.0,,0.0,,,,,,
824,2023-05-07,238.0,24.0,9.916666666666666,,13.0,16.0,0.8125,,0.0,,,,,,
825,2023-05-08,389.0,24.0,16.208333333333332,,512.0,16.0,32.0,,357.0,,,,,,
826,2023-05-09,400.0,24.0,16.666666666666668,,366.0,16.0,22.875,,480.0,7965.0,967.0,,,9.0,50.0
827,2023-05-10,357.0,24.0,14.875,,503.0,16.0,31.4375,,406.0,7892.0,1041.0,,,11.0,38.0
828,2023-05-11,395.0,24.0,16.458333333333332,,488.0,16.0,30.5,,403.0,7860.0,1073.0,,,8.0,44.0
829,2023-05-12,442.0,24.0,18.416666666666668,,453.0,16.0,28.3125,,528.0,7789.0,1144.0,,,8.0,41.0
830,2023-05-13,436.0,24.0,18.166666666666668,,137.0,16.0,8.5625,,34.0,,,,,,
831,2023-05-14,149.0,24.0,6.208333333333333,,1.0,16.0,0.0625,,,,,,,,
832,2023-05-15,384.0,24.0,16.0,,471.0,16.0,29.4375,,432.0,7993.0,940.0,,,11.0,35.0
833,2023-05-16,452.0,24.0,18.833333333333332,,434.0,16.0,27.125,,545.0,7956.0,977.0,,,8.0,20.0
834,2023-05-17,400.0,24.0,16.666666666666668,,344.0,16.0,21.5,,323.0,7995.0,938.0,,,5.0,31.0
835,2023-05-18,388.0,24.0,16.166666666666668,,425.0,16.0,26.5625,,335.0,2091.0,900.0,,,2.0,17.0
836,2023-05-19,380.0,24.0,15.833333333333334,,338.0,16.0,21.125,,471.0,7988.0,945.0,,,4.0,25.0
837,2023-05-20,114.0,24.0,4.75,,29.0,16.0,1.8125,,,,,,,,
838,2023-05-22,337.0,24.0,14.041666666666666,,575.0,16.0,35.9375,,478.0,8059.0,870.0,,,3.0,70.0
839,2023-05-21,0.0,24.0,0.0,,15.0,16.0,0.9375,,,,,,,,
840,2023-05-22,337.0,24.0,14.041666666666666,,575.0,16.0,35.9375,,478.0,8059.0,870.0,,,3.0,70.0
841,2023-05-23,449.0,24.0,18.708333333333332,,336.0,16.0,21.0,,425.0,7978.0,955.0,,,4.0,15.0
842,2023-05-23,449.0,24.0,18.708333333333332,,336.0,16.0,21.0,,425.0,7978.0,955.0,,,4.0,15.0
843,2023-05-24,448.0,24.0,18.666666666666668,,463.0,16.0,28.9375,,503.0,7981.0,952.0,,,25.0,12.0
844,2023-05-25,444.0,24.0,18.5,,534.0,16.0,33.375,,388.0,8059.0,874.0,,,32.0,22.0
845,2023-05-26,358.0,24.0,14.916666666666666,,388.0,16.0,24.25,,544.0,8051.0,881.0,,,50.0,70.0
846,2023-05-27,352.0,24.0,14.666666666666666,,194.0,16.0,12.125,,29.0,,,,,,
847,2023-05-28,153.0,24.0,6.375,,0.0,16.0,0.0,,,,,,,,
848,2023-05-29,,24.0,0.0,,0.0,16.0,0.0,,,,,,,,
849,2023-05-30,414.0,24.0,17.25,,458.0,16.0,28.625,,557.0,8164.0,769.0,,,25.0,36.0
850,2023-06-01,290.0,24.0,12.083333333333334,,423.0,16.0,26.4375,,324.0,8099.0,833.0,,,22.0,11.0
851,2023-06-02,342.0,24.0,14.25,,458.0,16.0,28.625,,478.0,,,,,,
852,2023-06-03,369.0,24.0,15.375,,96.0,16.0,6.0,,53.0,,,,,,
853,2023-06-04,114.0,24.0,4.75,,0.0,16.0,0.0,,,,,,,,
854,2023-06-05,259.0,24.0,10.791666666666666,,301.0,16.0,18.8125,,604.0,8147.0,785.0,,,,
855,2023-06-06,373.0,24.0,15.541666666666666,,538.0,16.0,33.625,,405.0,8129.0,803.0,,,42.0,12.0
856,2023-06-07,492.0,24.0,20.5,,347.0,16.0,21.6875,,411.0,8034.0,898.0,,,29.0,17.0
857,2023-06-08,389.0,24.0,16.208333333333332,,411.0,16.0,25.6875,,245.0,8116.0,811.0,,,25.0,19.0
858,2023-06-09,352.0,24.0,14.666666666666666,,589.0,16.0,36.8125,,662.0,8088.0,844.0,,,24.0,12.0
859,2023-06-10,305.0,24.0,12.708333333333334,,109.0,16.0,6.8125,,92.0,,,,,,
860,2023-06-11,178.0,24.0,7.416666666666667,,0.0,16.0,0.0,,,,,,,,
861,2023-06-12,254.0,24.0,10.583333333333334,,533.0,16.0,33.3125,,541.0,8220.0,711.0,,,23.0,11.0
862,2023-06-13,400.0,24.0,16.666666666666668,,530.0,16.0,33.125,,645.0,8073.0,851.0,,,21.0,12.0
863,2023-06-14,565.0,24.0,23.541666666666668,,515.0,16.0,32.1875,,406.0,7973.0,942.0,,,30.0,11.0
864,2023-06-15,519.0,24.0,21.625,,543.0,16.0,33.9375,,416.0,8051.0,865.0,,,47.0,11.0
865,2023-06-16,473.0,24.0,19.708333333333332,,504.0,16.0,31.5,,624.0,8041.0,875.0,,,46.0,7.0
866,2023-06-17,342.0,24.0,14.25,,72.0,16.0,4.5,,257.0,,,,,,
867,2023-06-18,288.0,24.0,12.0,,112.0,16.0,7.0,,0.0,,,,,,
868,2023-06-19,374.0,24.0,15.583333333333334,,514.0,16.0,32.125,,438.0,8231.0,679.0,,,,
869,2023-06-20,451.0,24.0,18.791666666666668,,440.0,16.0,27.5,,518.0,8150.0,766.0,,,78.0,25.0
870,2023-06-21,332.0,24.0,13.833333333333334,,555.0,16.0,34.6875,,404.0,8043.0,874.0,,,,
871,2023-06-22,414.0,24.0,17.25,,470.0,16.0,29.375,,533.0,8033.0,884.0,,,,
872,2023-06-23,355.0,24.0,14.791666666666666,,590.0,16.0,36.875,,504.0,,,,,73.0,59.0
873,2023-06-24,255.0,24.0,10.625,,0.0,16.0,0.0,,72.0,,,,,,
874,2023-06-25,300.0,24.0,12.5,,39.0,16.0,2.4375,,0.0,8181.0,729.0,,,,
875,2023-06-26,300.0,24.0,12.5,,421.0,16.0,26.3125,,583.0,8093.0,821.0,,,73.0,107.0
876,2023-06-27,331.0,24.0,13.791666666666666,,575.0,16.0,35.9375,,627.0,7950.0,965.0,,,70.0,14.0
877,2023-06-28,232.0,24.0,9.666666666666666,,478.0,16.0,29.875,,420.0,,,,,,
878,2023-06-29,356.0,24.0,14.833333333333334,,275.0,16.0,17.1875,,426.0,,,,,,
879,2023-06-30,343.0,24.0,14.291666666666666,,515.0,16.0,32.1875,,306.0,,,,,,
880,2023-07-01,342.0,24.0,14.25,,150.0,16.0,9.375,,,,,,,,
881,2023-07-02,319.0,24.0,13.291666666666666,,0.0,16.0,0.0,,0.0,7993.0,462.0,,,,
882,2023-07-03,342.0,24.0,14.25,,476.0,16.0,29.75,,580.0,,,,,,
883,2023-07-04,291.0,24.0,12.125,,29.0,16.0,1.8125,,0.0,7625.0,677.0,,,8.0,15.0
884,2023-07-05,263.0,24.0,10.958333333333334,,391.0,16.0,24.4375,,582.0,7625.0,677.0,,,45.0,7.0
885,2023-07-06,382.0,24.0,15.916666666666666,,567.0,16.0,35.4375,,372.0,7625.0,677.0,,,14.0,26.0
886,2023-07-07,329.0,24.0,13.708333333333334,,312.0,16.0,19.5,,505.0,,,,,6.0,51.0
887,2023-07-08,286.0,24.0,11.916666666666666,,26.0,16.0,1.625,,0.0,,,,,,
888,2023-07-09,249.0,24.0,10.375,,122.0,16.0,7.625,,0.0,7507.0,795.0,,,,
889,2023-07-10,338.0,24.0,14.083333333333334,,514.0,16.0,32.125,,640.0,7656.0,644.0,,,7.0,57.0
890,2023-07-11,359.0,24.0,14.958333333333334,,579.0,16.0,36.1875,,484.0,,,,,10.0,63.0
891,2023-07-12,380.0,24.0,15.833333333333334,,597.0,16.0,37.3125,,440.0,7561.0,742.0,,,15.0,64.0
892,2023-07-13,293.0,24.0,12.208333333333334,,365.0,16.0,22.8125,,466.0,7481.0,820.0,,,15.0,60.0
893,2023-07-14,295.0,24.0,12.291666666666666,,320.0,16.0,20.0,,480.0,7481.0,820.0,,,13.0,60.0
894,2023-07-15,390.0,24.0,16.25,,34.0,16.0,2.125,,,,,,,,
895,2023-07-16,347.0,24.0,14.458333333333334,,21.0,16.0,1.3125,,,,,,,,
896,2023-07-17,337.0,24.0,14.041666666666666,,547.0,16.0,34.1875,,278.0,7784.0,1130.0,,,9.0,60.0
897,2023-07-18,399.0,24.0,16.625,,376.0,16.0,23.5,,565.0,7784.0,675.0,,,12.0,64.0
898,2023-07-19,382.0,24.0,15.916666666666666,,443.0,16.0,27.6875,,264.0,8016.0,898.0,,,14.0,72.0
899,2023-07-20,372.0,24.0,15.5,,633.0,16.0,39.5625,,475.0,8016.0,898.0,,,10.0,68.0
900,2023-07-21,388.0,24.0,16.166666666666668,,381.0,16.0,23.8125,,711.0,8016.0,898.0,,,10.0,62.0
901,2023-07-22,329.0,24.0,13.708333333333334,,120.0,16.0,7.5,,66.0,,,,,,
902,2023-07-23,348.0,24.0,14.5,,17.0,16.0,1.0625,,0.0,,,,,,
903,2023-07-24,359.0,24.0,14.958333333333334,,449.0,16.0,28.0625,,473.0,8016.0,898.0,,,16.0,59.0
904,2023-07-25,345.0,24.0,14.375,,335.0,16.0,20.9375,,501.0,8016.0,898.0,,,22.0,25.0
905,2023-07-26,368.0,24.0,15.333333333333334,,588.0,16.0,36.75,,324.0,8016.0,898.0,,,,
906,2023-07-27,419.0,24.0,17.458333333333332,,309.0,16.0,19.3125,,554.0,8016.0,898.0,,,57.0,
907,2023-07-28,358.0,24.0,14.916666666666666,,572.0,16.0,35.75,,389.0,8016.0,898.0,,,39.0,
908,2023-07-29,424.0,24.0,17.666666666666668,,181.0,16.0,11.3125,,51.0,,,,,,
909,2023-07-30,17.0,24.0,0.7083333333333334,,17.0,16.0,1.0625,,0.0,,,,,,
910,2023-07-31,406.0,24.0,16.916666666666668,,489.0,16.0,30.5625,,702.0,4789.0,302.0,,,,
911,2023-08-01,476.0,24.0,19.833333333333332,,394.0,16.0,24.625,,426.0,8225.0,688.0,,,50.0,0.0
912,2023-08-02,361.0,24.0,15.041666666666666,,404.0,16.0,25.25,,289.0,8225.0,688.0,,,52.0,0.0
913,2023-08-03,438.0,24.0,18.25,,492.0,16.0,30.75,,578.0,8225.0,688.0,,,61.0,0.0
914,2022-08-04,426.0,24.0,17.75,,561.0,16.0,35.0625,,514.0,7525.0,1295.0,,,68.0,0.0
915,2022-08-05,407.0,24.0,16.958333333333332,,137.0,16.0,8.5625,,,,,,,,
916,2022-08-06,101.0,24.0,4.208333333333333,,18.0,16.0,1.125,,,,,,,,
917,2023-08-07,386.0,24.0,16.083333333333332,,485.0,16.0,30.3125,,434.0,7519.0,564.0,,,16.0,0.0
918,2023-08-08,424.0,24.0,17.666666666666668,,434.0,16.0,27.125,,732.0,7484.0,596.0,,,30.0,0.0
919,2023-08-09,385.0,24.0,16.041666666666668,,378.0,16.0,23.625,,,,,,,,
920,2023-08-10,424.0,24.0,17.666666666666668,,474.0,16.0,29.625,,430.0,7407.0,565.0,,,64.0,0.0
921,2023-08-11,448.0,24.0,18.666666666666668,,391.0,16.0,24.4375,,422.0,,,,,60.0,0.0
922,2023-08-12,196.0,24.0,8.166666666666666,,0.0,16.0,0.0,,,,,,,,
923,2023-08-13,68.0,24.0,2.8333333333333335,,2.0,16.0,0.125,,,,,,,,
924,2023-08-14,261.0,24.0,10.875,,626.0,16.0,39.125,,415.0,7453.0,910.0,,,54.0,0.0
925,2023-08-15,417.0,24.0,17.375,,511.0,16.0,31.9375,,622.0,7408.0,1092.0,,,65.0,0.0
926,2023-08-16,502.0,24.0,20.916666666666668,,522.0,16.0,32.625,,561.0,,,,,,
927,2023-08-17,275.0,24.0,11.458333333333334,,510.0,16.0,31.875,,341.0,7273.0,1411.0,,,78.0,267.0
928,2023-08-18,348.0,24.0,14.5,,534.0,16.0,33.375,,,,,,,,
929,2023-08-19,313.0,24.0,13.041666666666666,,118.0,16.0,7.375,,,,,,,,
930,2023-08-20,342.0,24.0,14.25,,49.0,16.0,3.0625,,,,,,,,
931,2023-08-21,358.0,24.0,14.916666666666666,,565.0,16.0,35.3125,,383.0,7271.0,1416.0,,,123.0,0.0
932,2023-08-22,400.0,24.0,16.666666666666668,,520.0,16.0,32.5,,581.0,7180.0,1508.0,,,125.0,0.0
933,2023-08-23,369.0,24.0,15.375,,528.0,16.0,33.0,,499.0,7075.0,1602.0,,,130.0,0.0
934,2023-08-24,388.0,24.0,16.166666666666668,,643.0,16.0,40.1875,,571.0,6927.0,1757.0,,,144.0,0.0
935,2023-08-25,376.0,24.0,15.666666666666666,,438.0,16.0,27.375,,742.0,7285.0,1405.0,,,150.0,0.0
936,2023-08-26,437.0,24.0,18.208333333333332,,129.0,16.0,8.0625,,50.0,,,,,,
937,2023-08-27,440.0,24.0,18.333333333333332,,43.0,16.0,2.6875,,,,,,,,
938,2023-08-28,323.0,24.0,13.458333333333334,,666.0,16.0,41.625,,457.0,7084.0,1602.0,,,153.0,39.0
939,2023-08-29,286.0,24.0,11.916666666666666,,470.0,16.0,29.375,,701.0,6318.0,1485.0,,,30.0,141.0
940,2023-08-30,264.0,24.0,11.0,,388.0,16.0,24.25,,455.0,6231.0,1568.0,,,43.0,0.0
941,2023-08-31,407.0,24.0,16.958333333333332,,352.0,17.0,20.705882352941178,,389.0,6254.0,1514.0,,,27.0,275.0
942,2023-09-01,335.0,24.0,13.958333333333334,,438.0,16.0,27.375,,,,,4.0,,,
943,2023-09-02,425.0,24.0,17.708333333333332,,0.0,16.0,0.0,,22.0,,,,,,
944,2023-09-03,234.0,24.0,9.75,,23.0,16.0,1.4375,,,,,,,,
945,2023-09-04,214.0,24.0,8.916666666666666,,90.0,16.0,5.625,,,6666.0,1107.0,,,,
946,2023-09-05,419.0,24.0,17.458333333333332,,317.0,16.0,19.8125,,265.0,,,,,,
947,2023-09-06,140.0,24.0,5.833333333333333,,478.0,16.0,29.875,,276.0,6614.0,1161.0,,,65.0,373.0
948,2023-09-07,378.0,24.0,15.75,,529.0,16.0,33.0625,,585.0,6427.0,1317.0,,,40.0,285.0
949,2023-09-08,278.0,24.0,11.583333333333334,,463.0,16.0,28.9375,,598.0,6289.0,1436.0,,,37.0,39.0
950,2023-09-09,294.0,24.0,12.25,,160.0,16.0,10.0,,251.0,,,,,,
951,2023-09-10,291.0,24.0,12.125,,171.0,16.0,10.6875,,0.0,,,,,,
952,2023-09-11,330.0,24.0,13.75,,528.0,16.0,33.0,,281.0,6387.0,1382.0,2.0,,37.0,122.0
953,2023-09-12,493.0,24.0,20.541666666666668,,353.0,16.0,22.0625,,558.0,6253.0,1519.0,4.0,,37.0,213.0
954,2023-09-13,367.0,24.0,15.291666666666666,,481.0,16.0,30.0625,,603.0,6167.0,1587.0,2.0,"system up and down since last, pages of duplicate",37.0,1023.0
955,2023-09-14,336.0,24.0,14.0,,520.0,16.0,32.5,,485.0,6099.0,1638.0,,,31.0,41.0
956,2023-09-15,318.0,24.0,13.25,,552.0,16.0,34.5,,616.0,5912.0,1774.0,8.0,stacker 5 down,30.0,319.0
957,2023-09-16,366.0,24.0,15.25,,266.0,16.0,16.625,,26.0,,,,,,
958,2023-09-17,322.0,24.0,13.416666666666666,,63.0,16.0,3.9375,,0.0,6040.0,1628.0,,,23.0,0.0
959,2023-09-18,347.0,24.0,14.458333333333334,,520.0,16.0,32.5,,569.0,5916.0,1759.0,8.0,stacker 2 down,,
960,2023-09-19,373.0,24.0,15.541666666666666,,554.0,16.0,34.625,,646.0,5866.0,1864.0,,,,
961,2023-09-20,418.0,24.0,17.416666666666668,,549.0,16.0,34.3125,,556.0,5823.0,1964.0,,,19.0,1884.0
962,2023-09-21,516.0,24.0,21.5,,379.0,16.0,23.6875,,374.0,5683.0,2033.0,,,35.0,229.0
963,2023-09-22,331.0,24.0,13.791666666666666,,413.0,16.0,25.8125,,596.0,,,,,25.0,548.0
964,2023-09-23,135.0,24.0,5.625,,349.0,16.0,21.8125,,30.0,,,,,,
965,2023-09-24,49.0,24.0,2.0416666666666665,,388.0,16.0,24.25,,0.0,,,,,,
966,2023-09-25,234.0,24.0,9.75,,375.0,16.0,23.4375,,329.0,6062.0,1665.0,,,28.0,1912.0
967,2023-09-26,642.0,24.0,26.75,,442.0,16.0,27.625,,707.0,4409.0,1721.0,,,31.0,155.0
968,2023-09-27,716.0,24.0,29.833333333333332,,518.0,16.0,32.375,,653.0,5925.0,1823.0,,,30.0,548.0
969,2023-09-28,664.0,24.0,27.666666666666668,,486.0,16.0,30.375,,722.0,5829.0,1920.0,,,30.0,0.0
970,2023-09-29,414.0,24.0,17.25,,433.0,16.0,27.0625,,623.0,5745.0,2026.0,,,31.0,
971,2023-09-30,142.0,24.0,5.916666666666667,,485.0,16.0,30.3125,,252.0,,,,,,
972,2023-10-01,41.0,24.0,1.7083333333333333,,428.0,16.0,26.75,,,6156.0,1596.0,,,34.0,548.0
